Tweet ID,Latitude,Longitude,time,distance from MIT (km)
704035387925250048,42.341106,-71.067912,Sun Feb 28 20:08:11 +0000 2016,2.89096907763
704034442709504000,42.33873845,-71.01340908,Sun Feb 28 20:04:26 +0000 2016,6.93316195392
704028163106578433,42.3521078,-71.0837407,Sun Feb 28 19:39:28 +0000 2016,1.10708514973
704034937947693057,42.36475266,-71.06114557,Sun Feb 28 20:06:24 +0000 2016,2.69672780733
704032344357756928,42.3377967,-71.0705763,Sun Feb 28 19:56:05 +0000 2016,3.01956818288
704035039273684992,42.34111,-71.068019,Sun Feb 28 20:06:48 +0000 2016,2.88436856084
704037164460306432,42.3709299,-71.1828321,Sun Feb 28 20:15:15 +0000 2016,7.47822126619
704036441538568193,42.42694582,-71.06950559,Sun Feb 28 20:12:22 +0000 2016,7.76819417933
704027915550216192,42.3584308,-71.0597732,Sun Feb 28 19:38:29 +0000 2016,2.74094031072
704034025975853056,42.47916667,-71.15277778,Sun Feb 28 20:02:46 +0000 2016,14.1952298406
704036017016283137,42.341482,-71.068669,Sun Feb 28 20:10:41 +0000 2016,2.81730507691
704028447874666496,42.37936,-71.13221,Sun Feb 28 19:40:36 +0000 2016,3.90953187161
704036319589232641,42.35665353,-71.07591162,Sun Feb 28 20:11:53 +0000 2016,1.44345348982
704029379064496128,42.3716445,-71.0809757,Sun Feb 28 19:44:18 +0000 2016,1.70070164718
704033621695340544,42.283431,-71.2328329,Sun Feb 28 20:01:10 +0000 2016,14.2387968876
704036035764727808,42.3620491,-71.16582024,Sun Feb 28 20:10:45 +0000 2016,5.97651628207
704032700424974338,42.36322174,-71.05612511,Sun Feb 28 19:57:30 +0000 2016,3.07067961245
704033731904970752,42.35719614,-71.05120182,Sun Feb 28 20:01:36 +0000 2016,3.45086913419
704032359046365184,42.25923293,-71.04175043,Sun Feb 28 19:56:09 +0000 2016,11.8899511622
704028794361745409,42.3584308,-71.0597732,Sun Feb 28 19:41:59 +0000 2016,2.74094031072
704034566563090433,42.3446757,-71.07073009,Sun Feb 28 20:04:55 +0000 2016,2.45145954724
704036976517713920,42.3157363,-71.0527482,Sun Feb 28 20:14:30 +0000 2016,5.86439528145
704028942915624960,42.3584308,-71.0597732,Sun Feb 28 19:42:34 +0000 2016,2.74094031072
704035093527056385,42.36001887,-71.09173113,Sun Feb 28 20:07:01 +0000 2016,0.14315801791
704030584964710400,42.3561185,-71.0552516,Sun Feb 28 19:49:06 +0000 2016,3.13021353927
704032734033743872,42.37936,-71.13221,Sun Feb 28 19:57:38 +0000 2016,3.90953187161
704037031530225664,42.3584308,-71.0597732,Sun Feb 28 20:14:43 +0000 2016,2.74094031072
704027743701311488,42.36619,-71.06235,Sun Feb 28 19:37:48 +0000 2016,2.64256735319
704029691297009664,42.35079779,-71.16807103,Sun Feb 28 19:45:33 +0000 2016,6.22514140969
704030060303417344,42.3584308,-71.0597732,Sun Feb 28 19:47:01 +0000 2016,2.74094031072
704036961837850624,42.3610606,-71.08777399,Sun Feb 28 20:14:26 +0000 2016,0.483751444697
704031535830319104,42.39524456,-71.1221975,Sun Feb 28 19:52:53 +0000 2016,4.65702528653
704033858027548672,42.3584308,-71.0597732,Sun Feb 28 20:02:06 +0000 2016,2.74094031072
704036018417078272,42.3584308,-71.0597732,Sun Feb 28 20:10:41 +0000 2016,2.74094031072
704028491486855168,42.3584308,-71.0597732,Sun Feb 28 19:40:47 +0000 2016,2.74094031072
704035399631446016,42.3584308,-71.0597732,Sun Feb 28 20:08:14 +0000 2016,2.74094031072
704034606966661120,42.3726399,-71.1096528,Sun Feb 28 20:05:05 +0000 2016,2.01300523366
704028721510879233,42.3234425,-71.1643296,Sun Feb 28 19:41:42 +0000 2016,7.07347489462
704032019634741248,42.3584308,-71.0597732,Sun Feb 28 19:54:48 +0000 2016,2.74094031072
704031596135981056,42.34813445,-71.08412351,Sun Feb 28 19:53:07 +0000 2016,1.44027483866
704031650049560576,42.35209812,-71.05516076,Sun Feb 28 19:53:20 +0000 2016,3.21811403754
704028713734660096,42.3584308,-71.0597732,Sun Feb 28 19:41:40 +0000 2016,2.74094031072
